brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
hyundai,verna,manual,8,petrol,1591,55000,,450000,,17.01,121.3,5,
renault,duster,manual,7,diesel,1461,65350,,450000,,20.45,83.8,5,
ford,ecosport,manual,6,diesel,1498,32000,,575000,,22.77,98.59,5,
maruti,alto,manual,1,petrol,796,2200,,360000,,24.7,47.3,5,
hyundai,i20,manual,5,petrol,1197,51000,,550000,,18.6,81.83,5,
maruti,swift dzire,manual,5,petrol,1197,26585,,460000,,21.21,81.8,5,
maruti,ciaz,manual,6,diesel,1248,108156,,465000,,28.09,88.5,5,
hyundai,grand,manual,8,diesel,1120,78000,,320000,,24,70,5,
hyundai,verna,manual,5,diesel,1582,120000,,600000,,23.9,126.2,5,
bmw,3,automatic,11,petrol,1995,75000,,650000,,12.05,154,5,
honda,cr-v,automatic,4,petrol,2354,35000,,1775000,,12,187.4,5,
bmw,5,automatic,8,diesel,2993,70000,,1730000,,14.69,258,5,
hyundai,creta,manual,6,diesel,1582,48000,,875000,,19.67,126.2,5,
maruti,ciaz,manual,4,diesel,1248,69999,,650000,,28.09,88.5,5,
maruti,wagon r,manual,5,petrol,998,37485,,365000,,18.9,67.1,5,
maruti,wagon r,manual,9,petrol,998,47000,,245000,,18.9,67.1,5,
maruti,baleno,automatic,3,petrol,1197,18000,,670000,,21.4,83.1,5,
volkswagen,polo,manual,7,diesel,1498,56000,,345000,,20.14,88.8,5,
maruti,wagon r,manual,3,petrol,998,29000,,400000,,20.51,67.04,5,
skoda,rapid,manual,4,diesel,1498,29000,,645000,,21.14,103.52,5,
honda,amaze,manual,6,diesel,1498,62000,,320000,,25.8,98.6,5,
maruti,wagon r,manual,4,petrol,998,42000,,360000,,21.79,67.05,5,
mercedes-benz,e-class,automatic,6,diesel,2143,60000,,2050000,,14.21,203,5,
ford,aspire,manual,6,diesel,1498,90000,,410000,,25.83,99,5,
hyundai,santro,manual,13,petrol,1086,62000,,95000,,17.92,62.1,5,
maruti,swift dzire,automatic,4,diesel,1248,48000,,650000,,28.4,74.02,5,
maruti,vitara,manual,5,diesel,1248,63000,,675000,,24.3,88.5,5,
honda,jazz,manual,5,petrol,1199,66000,,510000,,18.7,88.7,5,
tata,safari,manual,8,diesel,2179,98000,,392000,,14,138.1,7,
maruti,swift dzire,manual,8,petrol,1197,78619,,385000,,19.1,85.8,5,
maruti,alto,manual,5,petrol,796,70000,,299000,,22.74,47.3,5,
jaguar,xe,automatic,4,petrol,1999,15000,,2700000,,13.6,197.13,5,
hyundai,i10,manual,7,petrol,1197,38000,,365000,,20.36,78.9,5,
honda,civic,manual,15,petrol,1799,80000,,150000,,13.5,130,5,
honda,amaze,automatic,2,petrol,1199,8000,,840000,,18.1,88.7,5,
datsun,redigo,manual,5,petrol,799,41000,,215000,,22.7,53.64,5,
honda,jazz,manual,6,diesel,1498,61000,,525000,,27.3,98.6,5,
honda,city,manual,12,petrol,1497,56000,,260000,,17,118,5,
maruti,ertiga,manual,7,petrol,1373,60000,,495000,,16.02,93.7,7,
honda,civic,manual,12,petrol,1799,23000,,295000,,14.8,130.2,5,
honda,cr-v,automatic,6,petrol,2354,70000,,1185000,,11.1,158.8,5,
mercedes-benz,e-class,automatic,9,diesel,2143,65000,,1300000,,14.21,203,5,
ford,aspire,manual,5,diesel,1498,70000,,450000,,25.83,99,5,
ford,ecosport,manual,5,diesel,1498,45000,,600000,,23,98.96,5,
maruti,ignis,manual,2,petrol,1197,8500,,600000,,20.89,81.8,5,
volkswagen,polo,manual,11,petrol,1198,48000,,200000,,16.47,73.9,5,
honda,city,manual,12,petrol,1497,60000,,255000,,17,118,5,
volkswagen,polo,manual,5,diesel,1199,74200,,387000,,22.07,73.9,5,
maruti,wagon r,manual,8,cng,998,61000,,275000,,26.2,58.2,5,
maruti,wagon r,automatic,4,petrol,998,11615,,440000,,20.51,67,5,
hyundai,creta,automatic,5,diesel,1582,58000,,999000,,17.01,126.2,5,
toyota,fortuner,manual,9,diesel,2982,82000,,1100000,,13,168.5,7,
toyota,glanza,manual,2,petrol,1197,10000,,800000,,21.01,81.8,5,
lexus,es,automatic,4,petrol,2487,33000,,4100000,,22.37,214.56,5,
hyundai,grand,manual,6,petrol,1197,36000,,405000,,18.9,82,5,
audi,a4,automatic,5,diesel,1968,51000,,1850000,,18.25,187.74,5,
maruti,alto,manual,14,petrol,796,25000,,100000,,19.7,46.3,5,
hyundai,verna,manual,6,petrol,1396,40000,,620000,,17.43,105.5,5,
hyundai,grand,manual,3,cng,1197,45000,,490000,,18.9,81.86,5,
mercedes-benz,e-class,automatic,10,diesel,2143,55000,,950000,,14.21,203,5,
volkswagen,polo,manual,5,petrol,1199,93096,,500000,,16.2,74,5,
honda,city,manual,8,petrol,1497,90000,,392000,,16.8,116.4,5,
hyundai,verna,manual,9,diesel,1582,61000,,375000,,22.32,126.3,5,
hyundai,creta,manual,4,diesel,1396,39000,,900000,,21.38,88.7,5,
hyundai,grand,manual,1,petrol,1197,15000,,511000,,18.9,81.86,5,
maruti,baleno,manual,5,petrol,1197,49000,,550000,,21.4,83.1,5,
maruti,wagon r,manual,3,cng,998,52000,,435000,,26.6,58.16,5,
ford,ecosport,manual,5,petrol,1496,41000,,680000,,15.9,120.69,5,
mercedes-benz,e-class,automatic,9,diesel,2148,54700,,1050000,,10,170,5,
bmw,3,automatic,10,diesel,1995,56000,,690000,,16.07,181,5,
maruti,swift dzire,automatic,3,petrol,1197,23000,,700000,,22,81.8,5,
mahindra,scorpio,manual,3,diesel,2523,50000,,900000,,15.4,75,7,
maruti,ertiga,manual,2,petrol,1462,20139,,999000,,19.34,103,7,
hyundai,verna,manual,8,petrol,1591,110000,,370000,,17.01,121.3,5,
hyundai,grand,manual,8,diesel,1120,83000,,315000,,24,70,5,
maruti,ertiga,manual,3,petrol,1462,20000,,725000,,19.34,103,7,
ford,figo,manual,10,diesel,1399,53000,,185000,,20,68,5,
skoda,rapid,manual,8,diesel,1598,54000,,365000,,20.5,103.5,5,
maruti,vitara,manual,3,diesel,1248,40000,,645000,,24.3,88.5,5,
mahindra,scorpio,manual,6,diesel,2179,80000,,1120000,,15.4,120,7,
maruti,ertiga,manual,6,diesel,1248,84000,,525000,,20.77,88.76,7,
maruti,ertiga,manual,3,petrol,1373,14000,,735000,,17.5,91.1,7,
toyota,fortuner,manual,6,diesel,2982,91000,,1550000,,13,168.5,7,
renault,duster,manual,6,diesel,1461,61000,,495000,,19.87,83.8,5,
honda,city,manual,3,petrol,1497,25000,,650000,,17.4,117.6,5,
renault,duster,automatic,4,diesel,1461,85000,,690000,,19.87,108.5,5,
maruti,alto,manual,14,petrol,796,35000,,100000,,19.7,46.3,5,
ford,ecosport,manual,5,diesel,1498,62000,,590000,,22.77,98.59,5,
volkswagen,polo,automatic,6,petrol,1798,44000,,595000,,17.21,189,4,
hyundai,venue,manual,2,diesel,1396,31000,,1085000,,23.7,88.7,5,
maruti,eeco,manual,5,petrol,1196,10000,,290000,,15.37,73,5,
porsche,panamera,automatic,7,diesel,2967,33000,,4875000,,17.85,300,4,
renault,duster,manual,7,diesel,1461,55582,,450000,,20.45,83.8,5,
maruti,alto,manual,8,petrol,998,39000,,225000,,20.92,67.1,5,
maruti,baleno,automatic,3,petrol,1197,7000,,625000,,21.4,83.1,5,
tata,safari,manual,9,diesel,2179,59839,,525000,,14,138.1,7,
maruti,swift,manual,6,diesel,1248,52000,,415000,,25.2,74,5,
maruti,vitara,automatic,2,diesel,1248,12000,,938000,,24.3,88.5,5,
honda,city,automatic,4,petrol,1497,20000,,1125000,,18,117.6,5,
maruti,swift,manual,7,diesel,1248,87140,,410000,,25.2,74,5,
honda,city,manual,4,petrol,1497,45000,,790000,,17.4,117.6,5,
honda,amaze,manual,3,petrol,1198,12000,,625000,,17.8,86.7,5,
mercedes-benz,e-class,automatic,7,diesel,2143,62000,,1825000,,13,201.1,5,
maruti,alto,manual,11,petrol,796,50000,,135000,,19.7,46.3,5,
toyota,innova,manual,10,diesel,2494,60251,,460000,,12.99,100.6,7,
toyota,camry,automatic,7,petrol,2494,53000,,1099000,,12.98,178.3,5,
maruti,eeco,manual,3,cng,1196,14000,,375000,,21.94,61.7,5,
maruti,ciaz,manual,2,petrol,1462,9000,,855000,,21.56,103.25,5,
maruti,alto,manual,7,petrol,796,2620,,275000,,22.74,47.3,5,
skoda,superb,automatic,7,diesel,1968,84000,,1040000,,17.2,138.08,5,
honda,city,automatic,3,petrol,1498,40000,,1150000,,18.4,119.35,5,
mahindra,scorpio,manual,7,diesel,2179,90000,,480000,,12.05,120,8,
honda,city,manual,12,petrol,1497,65000,,265000,,17,118,5,
maruti,swift,manual,2,petrol,1197,14316,,535000,,21.21,81.8,5,
honda,city,manual,5,petrol,1497,75000,,685000,,17.8,117.3,5,
hyundai,i20,automatic,4,petrol,1368,42000,,545000,,18.6,98.63,5,
mercedes-benz,e-class,automatic,6,diesel,2987,65000,,2490000,,13,261.5,5,
honda,jazz,manual,5,diesel,1498,66000,,625000,,27.3,98.6,5,
honda,jazz,manual,3,petrol,1199,45002,,650000,,18.2,88.7,5,
hyundai,santro,manual,11,petrol,1086,50503,,190000,,17.92,62.1,5,
ford,ecosport,manual,4,petrol,1496,49000,,669000,,15.9,120.69,5,
maruti,ciaz,manual,5,petrol,1373,21000,,615000,,20.73,91.1,5,
volkswagen,polo,manual,8,petrol,1198,38000,,376000,,16.47,73.9,5,
renault,duster,manual,4,petrol,1598,40000,,690000,,13.24,102.57,5,
hyundai,grand,manual,4,diesel,1120,40000,,395000,,24,70,5,
maruti,swift,manual,12,petrol,1298,65000,,210000,,16.1,88.2,5,
maruti,wagon r,manual,6,petrol,998,47000,,325000,,18.9,67.1,5,
hyundai,grand,manual,4,petrol,1197,23000,,455000,,18.9,81.86,5,
hyundai,i20,manual,11,petrol,1197,85000,,250000,,17,80,5,
honda,city,automatic,5,petrol,1497,60000,,685000,,18,117.3,5,
maruti,swift dzire,manual,5,petrol,1197,58000,,440000,,20.85,83.14,5,
mercedes-benz,c-class,automatic,7,diesel,2143,70000,,1265000,,14.84,167.62,5,
hyundai,verna,manual,6,diesel,1396,60000,,600000,,24.8,88.7,5,
mercedes-benz,e-class,automatic,10,diesel,2143,64332,,1050000,,14.21,203,5,
honda,amaze,manual,7,diesel,1498,125000,,290000,,25.8,98.6,5,
maruti,alto,manual,9,petrol,998,60943,,265000,,20.92,67.1,5,
maruti,wagon r,manual,9,cng,998,61000,,240000,,26.6,58.16,5,
toyota,camry,automatic,4,petrol,2487,34000,,2400000,,19.16,214.5,5,
maruti,celerio,manual,2,cng,998,60000,,400000,,31.79,58.33,5,
ford,ecosport,manual,7,diesel,1498,90000,,498000,,22.7,89.84,5,
maruti,swift dzire,manual,9,petrol,1298,55236,,350000,,17.5,85.8,5,
hyundai,i20,manual,7,diesel,1396,60000,,450000,,22.54,88.73,5,
hyundai,verna,manual,2,petrol,1368,25000,,850000,,19.1,98.6,5,
toyota,innova,manual,9,diesel,2494,126657,,535000,,12.99,100,7,
hyundai,grand,automatic,7,petrol,1197,48000,,345000,,18.9,81.86,5,
honda,civic,automatic,15,petrol,1799,70000,,200000,,12.9,130,5,
renault,duster,manual,6,diesel,1461,67000,,510000,,19.87,83.8,5,
maruti,dzire vxi,manual,1,petrol,1197,10000,,675000,,23.26,88.5,5,
hyundai,i20,manual,8,diesel,1396,64735,,325000,,21.9,88.76,5,
maruti,wagon r,manual,11,cng,998,73000,,210000,,26.6,58.16,5,
maruti,swift dzire,manual,12,diesel,1248,92000,,199000,,19.3,73.9,5,
honda,city,manual,6,petrol,1497,25720,,765000,,17.8,117.3,5,
maruti,vitara,manual,5,diesel,1248,480000,,650000,,24.3,88.5,5,
honda,city,manual,2,petrol,1497,20000,,1075000,,17.4,117.6,5,
bmw,5,automatic,10,diesel,1995,68000,,1050000,,18.48,177,5,
maruti,ignis,manual,4,petrol,1197,29000,,520000,,20.89,81.8,5,
skoda,superb,manual,9,diesel,1968,75000,,500000,,17.2,138.1,5,
bmw,5,automatic,6,diesel,1995,65000,,2300000,,18.12,190,5,
mercedes-benz,gls,automatic,4,diesel,2987,29000,,6500000,,11,258,7,
maruti,eeco,manual,2,petrol,1196,29500,,424000,,16.11,72.42,5,
hyundai,creta,automatic,5,diesel,1582,50000,,940000,,17.01,126.2,5,
maruti,wagon r,manual,5,cng,998,55000,,325000,,32.52,58.33,5,
hyundai,i20,manual,4,petrol,1197,15000,,620000,,18.6,81.83,5,
maruti,swift dzire,manual,5,petrol,1197,67195,,510000,,21.21,81.8,5,
maruti,eeco,manual,2,cng,1196,12000,,420000,,15.1,73,5,
skoda,rapid,manual,8,diesel,1598,70000,,375000,,20.5,103.5,5,
mercedes-benz,c-class,automatic,6,diesel,2143,38000,,2399000,,19.27,170,5,
hyundai,grand,manual,4,diesel,1120,39000,,395000,,24,70,5,
mahindra,xuv500,manual,6,diesel,2179,45000,,745000,,15.1,140,7,
skoda,superb,automatic,7,diesel,1968,54349,,990000,,17.2,138.03,5,
hyundai,i10,manual,10,petrol,1197,55000,,200000,,20.36,78.9,5,
mercedes-benz,s-class,automatic,7,petrol,5461,41700,,5200000,,7.81,362.9,5,
hyundai,grand,manual,7,petrol,1197,54000,,365000,,18.9,82,5,
maruti,vitara,manual,5,diesel,1248,42000,,725000,,24.3,88.5,5,
mahindra,xuv500,manual,9,diesel,2179,86000,,500000,,15.1,140,7,
mercedes-benz,e-class,automatic,4,petrol,1991,48000,,3990000,,12,184,5,
volkswagen,polo,automatic,7,petrol,1197,44202,,515000,,17.21,103.6,5,
maruti,swift,manual,7,diesel,1248,30167,,385000,,25.2,74,5,
toyota,fortuner,automatic,4,diesel,2755,34000,,2800000,,12.9,174.5,7,
honda,city,manual,5,petrol,1497,53123,,700000,,17.8,117.3,5,
toyota,fortuner,manual,7,diesel,2982,143000,,1300000,,13,168.5,7,
hyundai,i20,manual,5,petrol,1197,50000,,500000,,18.6,81.83,5,
maruti,swift,manual,7,petrol,1197,60000,,350000,,18.6,85.8,5,
ford,ecosport,manual,5,diesel,1498,72000,,660000,,21.7,98.96,5,
toyota,fortuner,automatic,9,diesel,2982,106059,,1230000,,12.55,168.5,7,
hyundai,verna,manual,7,petrol,1591,65706,,510000,,17.01,121.3,5,
skoda,superb,automatic,9,diesel,1968,75000,,500000,,17.2,138.1,5,
hyundai,i10,manual,11,petrol,1086,50000,,215000,,19.81,68.05,5,
maruti,ciaz,manual,4,diesel,1248,51000,,690000,,26.21,88.5,5,
toyota,camry,automatic,6,petrol,2494,64000,,1700000,,19.16,158.2,5,
maruti,alto,manual,8,petrol,998,30764,,250000,,23.95,67.05,5,
hyundai,i20,manual,4,petrol,1197,30000,,525000,,18.6,81.83,5,
toyota,innova,automatic,2,diesel,2393,20000,,1875000,,13.68,147.51,7,
hyundai,creta,manual,4,petrol,1591,32000,,1095000,,15.8,121.3,5,
skoda,rapid,automatic,5,diesel,1498,75000,,675000,,21.66,103.52,5,
land rover,rover,automatic,9,diesel,2179,98000,,2090000,,12.7,187.7,5,
ford,ecosport,automatic,6,petrol,1499,70727,,605000,,16.5,110,5,
maruti,baleno,manual,5,petrol,1197,34000,,520000,,21.01,81.8,5,
maruti,alto,manual,7,petrol,796,41000,,225000,,22.74,47.3,5,
hyundai,i10,manual,11,petrol,1197,48000,,225000,,20.36,78.9,5,
honda,city,manual,4,petrol,1497,50000,,760000,,17.4,117.6,5,
hyundai,i10,manual,10,petrol,1197,80292,,200000,,20.36,78.9,5,
maruti,swift dzire,manual,5,petrol,1197,46800,,485000,,20.85,83.14,5,
maruti,ciaz,manual,3,diesel,1248,19850,,799000,,28.09,88.5,5,
hyundai,creta,manual,6,diesel,1582,30000,,865000,,19.67,126.2,5,
volvo,xc90,automatic,5,diesel,1969,85000,,4100000,,17.2,235,7,
hyundai,verna,manual,8,diesel,1582,72156,,425000,,22.32,126.32,5,
ford,ecosport,manual,4,diesel,1498,17000,,730000,,23,98.96,5,
honda,wr-v,manual,4,diesel,1498,46000,,725000,,25.5,98.6,5,
maruti,alto,manual,10,petrol,998,64100,,210000,,20.92,67.1,5,
hyundai,creta,automatic,4,petrol,1591,15000,,1200000,,13,121.3,5,
mahindra,scorpio,manual,5,diesel,2179,64000,,1075000,,15.4,120,8,
mahindra,scorpio,automatic,6,diesel,2179,120000,,950000,,15.4,120,7,
maruti,ertiga,manual,5,cng,1373,170000,,600000,,17.5,80.46,7,
maruti,alto,manual,12,petrol,796,63000,,140000,,19.7,46.3,5,
honda,amaze,manual,8,diesel,1498,64000,,325000,,25.8,98.6,5,
mercedes-benz,c-class,automatic,9,diesel,2143,37000,,1225000,,14.84,170,5,
hyundai,i20,manual,4,petrol,1197,14000,,525000,,18.6,81.83,5,
bmw,3,automatic,4,diesel,1995,18000,,2800000,,22.69,190,5,
maruti,swift dzire,manual,6,diesel,1248,55000,,500000,,28.4,74.02,5,
hyundai,verna,manual,6,diesel,1582,92380,,585000,,23.9,126.2,5,
toyota,innova,manual,6,diesel,2494,85000,,1049000,,12.99,100.6,7,
maruti,wagon r,manual,2,petrol,998,36000,,410000,,21.79,67.05,5,
maruti,swift,manual,1,petrol,1197,21005,,645000,,21.21,81.8,5,
maruti,ciaz,automatic,4,petrol,1462,25000,,740000,,20.28,103.25,5,
hyundai,i10,manual,8,petrol,1197,45000,,290000,,20.36,78.9,5,
maruti,wagon r,manual,13,petrol,998,61400,,128000,,18.9,67.1,5,
toyota,innova,manual,4,diesel,2393,65434,,1575000,,13.68,147.8,7,
honda,amaze,manual,6,petrol,1198,59861,,387000,,18,86.7,5,
hyundai,i10,manual,7,petrol,1086,90000,,300000,,19.81,68.05,5,
maruti,baleno,automatic,3,petrol,1197,8610,,725000,,19.56,81.8,5,
hyundai,i20,manual,9,petrol,1197,54000,,315000,,18.5,82.85,5,
hyundai,grand,manual,6,petrol,1197,68000,,421000,,18.9,82,5,
toyota,innova,manual,11,diesel,2494,44000,,700000,,12.8,102,7,
hyundai,grand,manual,6,petrol,1197,41000,,368000,,18.9,81.86,5,
maruti,baleno,manual,2,petrol,1197,20000,,635000,,21.4,83.1,5,
mahindra,scorpio,manual,9,diesel,2523,74841,,440000,,15.4,75,7,
maruti,ciaz,manual,4,petrol,1462,44507,,690000,,20.65,103.25,5,
mercedes-benz,e-class,automatic,8,diesel,2148,70000,,1025000,,10,170,5,
honda,amaze,manual,4,petrol,1198,30073,,475000,,18,86.7,5,
bmw,5,automatic,8,diesel,1995,50000,,1600000,,22.48,187.74,5,
porsche,cayenne,automatic,6,diesel,2967,46500,,6000000,,13.5,240,5,
maruti,alto,manual,8,cng,796,68000,,150000,,33.44,40.3,4,
maruti,vitara,manual,5,diesel,1248,54000,,750000,,24.3,88.5,5,
maruti,ertiga,manual,7,petrol,1373,40000,,650000,,16.02,93.7,7,
toyota,innova,automatic,3,diesel,2755,11000,,2275000,,11.36,171.5,7,
hyundai,verna,manual,8,diesel,1582,60000,,400000,,22.32,126.3,5,
hyundai,creta,manual,5,petrol,1591,52000,,949000,,13,121.3,5,
hyundai,grand,manual,4,diesel,1186,50000,,440000,,24,73.97,5,
honda,city,manual,10,petrol,1497,56000,,325000,,17,118,5,
skoda,rapid,automatic,7,petrol,1598,60000,,490000,,14.3,103.6,5,
hyundai,grand,manual,2,petrol,1197,17000,,490000,,18.9,82,5,
ford,endeavour,manual,5,diesel,2198,70000,,2095000,,13.5,157.7,7,
hyundai,verna,manual,12,petrol,1599,55000,,250000,,13.9,103.2,5,
hyundai,i10,manual,7,petrol,1197,62000,,310000,,20.36,78.9,5,
maruti,ertiga,manual,2,petrol,1462,23000,,830000,,19.34,103,7,
honda,city,manual,7,diesel,1498,46000,,469000,,26,98.6,5,
honda,civic,automatic,2,petrol,1799,3000,,1750000,,16.5,139.46,5,
audi,a6,automatic,3,diesel,1968,8253,,3560000,,17.68,174.33,5,
hyundai,grand,manual,6,petrol,1197,15000,,470000,,18.9,82,5,
renault,duster,manual,5,diesel,1461,52000,,570000,,19.64,108.45,5,
toyota,camry,automatic,5,petrol,2494,85000,,1850000,,19.16,158.2,5,
hyundai,i20,manual,3,petrol,1197,30000,,550000,,17.19,81.86,5,
maruti,swift dzire,manual,10,diesel,1248,83000,,260000,,19.3,73.9,5,
maruti,baleno,manual,1,petrol,1197,2085,,690000,,21.01,81.8,5,
maruti,wagon r,manual,13,petrol,1061,11000,,195000,,14,64,5,
toyota,innova,manual,14,diesel,2494,79000,,265000,,12.99,100.6,7,
hyundai,i20,manual,6,diesel,1396,80000,,450000,,22.54,88.73,5,
hyundai,i20,manual,4,diesel,1396,34000,,680000,,22.54,88.73,5,
maruti,swift dzire,manual,5,petrol,1197,58000,,450000,,20.85,83.14,5,
maruti,wagon r,manual,13,petrol,1061,80000,,95000,,18.9,67,5,
mahindra,xuv500,manual,9,diesel,2179,64345,,490000,,15.1,140,7,
hyundai,verna,manual,3,diesel,1582,3700,,1220000,,23.9,126.2,5,
hyundai,i20,manual,9,petrol,1197,41890,,300000,,17,80,5,
datsun,redigo,manual,4,petrol,799,20000,,225000,,22.7,53.64,5,
skoda,rapid,automatic,6,diesel,1498,54000,,650000,,21.66,103.52,5,
maruti,vitara,manual,4,diesel,1248,33000,,675000,,24.3,88.5,5,
ford,ecosport,manual,8,diesel,1498,67234,,400000,,22.7,89.84,5,
honda,city,manual,11,petrol,1497,75000,,265000,,17,118,5,
mercedes-benz,c-class,automatic,8,diesel,2143,39000,,1349000,,19.27,170,5,
datsun,go,manual,6,petrol,1198,19000,,261000,,20.63,67.06,5,
honda,city,manual,6,diesel,1498,57000,,525000,,26,98.6,5,
maruti,ertiga,manual,2,diesel,1248,25000,,1075000,,25.47,88.5,7,
renault,duster,manual,7,diesel,1461,157000,,550000,,20.45,83.8,5,
honda,city,manual,4,petrol,1497,41000,,750000,,17.8,117.3,5,
maruti,baleno,manual,1,petrol,1197,2000,,675000,,21.4,83.1,5,
honda,city,manual,11,petrol,1497,86245,,305000,,17,118,5,
maruti,swift dzire,manual,7,petrol,1197,55837,,415000,,17.5,85.8,5,
bmw,6,automatic,2,petrol,1998,7500,,5700000,,14.28,254.7,4,
honda,city,manual,9,petrol,1497,52000,,410000,,16.8,116.3,5,
ford,ecosport,manual,8,diesel,1498,89005,,450000,,22.7,89.84,5,
audi,a4,automatic,5,diesel,1968,40000,,1850000,,17.11,174.33,5,
maruti,wagon r,manual,1,cng,998,9000,,545000,,26.6,58.16,5,
hyundai,grand,manual,7,petrol,1197,75000,,390000,,18.9,82,5,
isuzu,d-max,manual,4,diesel,2499,61000,,1100000,,12.4,134,5,
maruti,alto,manual,6,petrol,796,29437,,265000,,22.74,47.3,5,
maruti,swift,automatic,3,petrol,1197,69785,,590000,,22,81.8,5,
maruti,swift,manual,6,diesel,1248,75000,,425000,,28.4,74,5,
mercedes-benz,c-class,automatic,9,petrol,1991,51000,,1190000,,14.74,181.04,5,
maruti,baleno,manual,4,petrol,1197,51000,,565000,,21.4,83.1,5,
hyundai,grand,manual,6,petrol,1197,35000,,390000,,18.9,82,5,
maruti,swift dzire,manual,6,diesel,1248,80000,,365000,,23.4,74,5,
skoda,superb,manual,8,petrol,1798,65000,,499000,,13.14,157.8,5,
volkswagen,vento,manual,10,petrol,1598,41000,,325000,,15.04,103.6,5,
toyota,innova,manual,3,diesel,2393,30000,,1600000,,13.68,147.51,8,
toyota,innova,automatic,4,diesel,2755,46000,,1870000,,11.36,171.5,7,
maruti,swift dzire,manual,10,diesel,1248,120000,,180000,,19.3,73.9,5,
toyota,camry,automatic,5,petrol,2487,85000,,1850000,,19.16,214.5,5,
maruti,celerio,automatic,3,petrol,998,47000,,525000,,21.63,67.05,5,
mahindra,xuv500,manual,7,diesel,2179,120000,,600000,,15.1,140,7,
honda,city,manual,9,petrol,1497,72000,,450000,,17,118,5,
maruti,swift,manual,3,petrol,1197,31000,,565000,,22,81.8,5,
honda,amaze,automatic,3,petrol,1199,17511,,616000,,19,88.76,5,
bmw,7,automatic,13,petrol,2979,70000,,750000,,8.45,321,5,
maruti,celerio,manual,6,petrol,998,20934,,360000,,23.1,67.04,5,
mercedes-benz,e-class,manual,11,petrol,2497,90000,,1000000,,11.2,203,5,
hyundai,grand,manual,5,petrol,1197,29250,,445000,,18.9,81.86,5,
hyundai,i20,manual,2,petrol,1197,4800,,660000,,18.6,81.86,5,
ford,ecosport,manual,2,petrol,1497,19323,,985000,,17,121.31,5,
honda,amaze,automatic,2,petrol,1199,14000,,760000,,19,88.76,5,
honda,jazz,automatic,3,petrol,1199,27032,,695000,,18.2,88.7,5,
ford,figo,manual,11,diesel,1399,110000,,150000,,20,68,5,
mahindra,thar,manual,6,diesel,2523,40000,,650000,,18.06,63,7,
maruti,baleno,manual,6,diesel,1248,70000,,550000,,27.39,74,5,
honda,amaze,manual,6,petrol,1198,57000,,390000,,18,86.7,5,
toyota,innova,automatic,4,petrol,2694,25000,,1750000,,10.75,163.7,7,
skoda,rapid,manual,8,diesel,1598,75000,,350000,,20.5,103.6,5,
maruti,swift,manual,5,diesel,1248,62235,,496000,,25.2,74,5,
toyota,fortuner,automatic,9,diesel,2982,97000,,1175000,,12.55,168.5,7,
honda,amaze,manual,7,diesel,1498,58500,,348000,,25.8,98.6,5,
skoda,rapid,manual,7,diesel,1498,51000,,460000,,21.14,103.52,5,
volkswagen,polo,automatic,6,petrol,1197,44000,,525000,,17.21,103.5,5,
volkswagen,vento,automatic,5,diesel,1498,65000,,595000,,21.5,108.5,5,
skoda,rapid,automatic,4,diesel,1498,60000,,690000,,21.72,108.6,5,
maruti,swift dzire,manual,3,diesel,1248,60000,,627000,,28.4,74.02,5,
honda,amaze,manual,5,petrol,1198,46000,,425000,,18,86.7,5,
honda,city,manual,10,petrol,1497,50000,,349000,,17,118,5,
ford,endeavour,automatic,3,diesel,3198,48000,,2899000,,10.91,197,7,
hyundai,i20,manual,4,diesel,1396,65609,,600000,,22.54,88.73,5,
maruti,ciaz,automatic,3,petrol,1462,31000,,890000,,20.28,103.25,5,
volkswagen,polo,manual,7,petrol,1198,71000,,330000,,16.47,74,5,
hyundai,i20,manual,9,petrol,1197,53493,,350000,,18.5,82.85,5,
maruti,swift dzire,manual,9,petrol,1197,80000,,400000,,17.5,85.8,5,
honda,city,automatic,12,petrol,1497,70000,,280000,,16.8,118,5,
mahindra,scorpio,manual,6,diesel,1997,45000,,950000,,15.4,120,7,
hyundai,grand,manual,6,petrol,1197,46497,,385000,,18.9,82,5,
